date	OrgPegNumber	OrgTubeNumber	PegNumber	TubeNumber	ScientificName	IDcertainty	Frequency	Fertile	Field_remarks	General_remarks
2000-08-01	69	NA	69	2	Saxifraga cernua	OK	1	Yes	No remarks	No remarks
2000-08-01	69	NA	69	3	Luzula confusa	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	3	Poa arctica	OK	2	No	No remarks	No remarks
2000-08-01	69	NA	69	3	Polygonum viviparum	OK	3	No	No remarks	No remarks
2000-08-01	69	NA	69	4	Salix arctica	OK	2	No	No remarks	No remarks
2000-08-01	69	NA	69	4	Saxifraga cernua	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	4	Silene acaulis	OK	2	No	No remarks	No remarks
2000-08-01	69	NA	69	5	Carex rupestris	OK	2	No	No remarks	No remarks
2000-08-01	69	NA	69	6	Cardamine bellidifolia	OK	1	Yes	No remarks	No remarks
2000-08-01	69	NA	69	6	Carex bigelowii	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	6	Luzula confusa	OK	1	Yes	No remarks	No remarks
2000-08-01	69	NA	69	6	Pedicularis hirsuta	OK	2	No	No remarks	No remarks
2000-08-01	69	NA	69	6	Silene acaulis	OK	2	Yes	No remarks	No remarks
2000-08-01	69	NA	69	7	Carex rupestris	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	7	Festuca hyperborea	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	7	Luzula confusa	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	7	Pedicularis hirsuta	OK	1	Yes	No remarks	No remarks
2000-08-01	69	NA	69	8	Carex saxatilis	OK	3	No	No remarks	Cover changed to 3
2000-08-01	69	NA	69	8	Cassiope tetragona	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	8	Dryas sp.	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	8	Hierochloë alpina	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	9	Alopecurus alpinus	Cfr.	1	No	No remarks	No remarks
2000-08-01	69	NA	69	9	Carex bigelowii	OK	1	No	No remarks	No remarks
2000-08-01	67	NA	67	1	Arctagrostis latifolia	OK	2	Yes	No remarks	No remarks
2000-08-01	67	NA	67	1	Carex bigelowii	OK	2	No	No remarks	No remarks
2000-08-01	67	NA	67	1	Carex saxatilis	OK	1	No	No remarks	No remarks
2000-08-01	67	NA	67	1	Polygonum viviparum	OK	1	No	No remarks	No remarks
2000-08-01	67	NA	67	1	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	67	NA	67	1	Vaccinium uliginosum	OK	1	No	No remarks	No remarks
2000-08-01	67	NA	67	2	Arctagrostis latifolia	OK	3	Yes	No remarks	No remarks
2000-08-01	67	NA	67	2	Polygonum viviparum	OK	1	No	No remarks	No remarks
2000-08-01	67	NA	67	2	Salix arctica	OK	2	No	No remarks	No remarks
2000-08-01	67	NA	67	2	Vaccinium uliginosum	OK	3	No	No remarks	No remarks
2000-08-01	67	NA	67	3	Arctagrostis latifolia	OK	3	No	No remarks	No remarks
2000-08-01	67	NA	67	3	Carex bigelowii	OK	2	No	No remarks	No remarks
2000-08-01	67	NA	67	3	Polygonum viviparum	OK	2	No	No remarks	No remarks
2000-08-01	67	NA	67	3	Salix arctica	OK	3	Yes	No remarks	No remarks
2000-08-01	67	NA	67	3	Vaccinium uliginosum	OK	1	No	No remarks	No remarks
2000-08-01	67	NA	67	4	Arctagrostis latifolia	OK	2	No	No remarks	No remarks
2000-08-01	67	NA	67	4	Juncus biglumis	OK	1	No	No remarks	No remarks
2000-08-01	67	NA	67	4	Polygonum viviparum	OK	2	No	No remarks	No remarks
2000-08-01	67	NA	67	4	Salix arctica	OK	2	No	No remarks	No remarks
2000-08-01	67	NA	67	5	Arctagrostis latifolia	OK	3	No	No remarks	No remarks
2000-08-01	67	NA	67	5	Salix arctica	OK	1	No	No remarks	No remarks
2000-08-01	67	NA	67	5	Vaccinium uliginosum	OK	2	No	No remarks	No remarks
2000-08-01	67	NA	67	6	Arctagrostis latifolia	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	9	Dryas sp.	OK	2	No	No remarks	No remarks
2000-08-01	69	NA	69	9	Polygonum viviparum	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	10	Carex bigelowii	OK	2	No	No remarks	No remarks
2000-08-01	69	NA	69	10	Cassiope tetragona	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	10	Dryas sp.	OK	3	No	No remarks	No remarks
2000-08-01	69	NA	69	10	Polygonum viviparum	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	10	Potentilla hyparctica	OK	1	Yes	No remarks	No remarks
2000-08-01	70	NA	70	1	Hierochloë alpina	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	1	Polygonum viviparum	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	1	Potentilla hyparctica	OK	1	Yes	No remarks	No remarks
2000-08-01	70	NA	70	1	Salix arctica	OK	2	No	No remarks	No remarks
2000-08-01	70	NA	70	2	Kobresia myosuroides	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	2	Polygonum viviparum	OK	3	No	No remarks	No remarks
2000-08-01	70	NA	70	2	Salix arctica	OK	2	No	No remarks	No remarks
2000-08-01	70	NA	70	2	Stellaria longipes s.l.	OK	2	No	No remarks	No remarks
2000-08-01	70	NA	70	3	Polygonum viviparum	OK	3	No	No remarks	No remarks
2000-08-01	70	NA	70	3	Potentilla hyparctica	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	4	Carex rupestris	OK	3	No	No remarks	No remarks
2000-08-01	70	NA	70	4	Kobresia myosuroides	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	5	Dryas sp.	OK	3	Yes	No remarks	No remarks
2000-08-01	70	NA	70	5	Kobresia myosuroides	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	5	Luzula confusa	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	5	Polygonum viviparum	OK	1	No	No remarks	No remarks
2000-08-01	67	NA	67	6	Carex bigelowii	OK	2	No	No remarks	No remarks
2000-08-01	67	NA	67	6	Polygonum viviparum	OK	2	No	No remarks	No remarks
2000-08-01	67	NA	67	6	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	67	NA	67	7	Arctagrostis latifolia	OK	3	Yes	No remarks	No remarks
2000-08-01	67	NA	67	7	Carex bigelowii	OK	1	Yes	No remarks	No remarks
2000-08-01	67	NA	67	7	Polygonum viviparum	OK	3	No	No remarks	No remarks
2000-08-01	67	NA	67	7	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	67	NA	67	8	Carex bigelowii	OK	2	No	No remarks	No remarks
2000-08-01	67	NA	67	8	Equisetum variegatum	OK	2	No	No remarks	No remarks
2000-08-01	67	NA	67	9	Juncus biglumis	OK	1	Yes	No remarks	No remarks
2000-08-01	67	NA	67	9	Polygonum viviparum	OK	2	No	No remarks	No remarks
2000-08-01	67	NA	67	9	Salix arctica	OK	2	No	No remarks	No remarks
2000-08-01	67	NA	67	9	Stellaria longipes s.l.	OK	1	No	No remarks	No remarks
2000-08-01	67	NA	67	10	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	68	NA	68	1	Carex bigelowii	OK	2	No	No remarks	No remarks
2000-08-01	68	NA	68	1	Cassiope tetragona	OK	3	No	No remarks	No remarks
2000-08-01	68	NA	68	1	Dryas sp.	OK	2	No	No remarks	No remarks
2000-08-01	68	NA	68	2	Cassiope tetragona	OK	3	No	No remarks	No remarks
2000-08-01	68	NA	68	2	Dryas sp.	OK	2	No	No remarks	No remarks
2000-08-01	68	NA	68	2	Luzula arctica	OK	1	No	No remarks	No remarks
2000-08-01	68	NA	68	2	Polygonum viviparum	OK	3	No	No remarks	No remarks
2000-08-01	68	NA	68	3	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	68	NA	68	3	Stellaria longipes s.l.	OK	1	No	No remarks	No remarks
2000-08-01	68	NA	68	4	Carex bigelowii	OK	2	No	No remarks	No remarks
2000-08-01	70	NA	70	6	Salix arctica	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	6	Silene acaulis	OK	2	Yes	No remarks	No remarks
2000-08-01	70	NA	70	7	Carex rupestris	OK	2	No	No remarks	No remarks
2000-08-01	70	NA	70	7	Dryas sp.	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	8	Carex rupestris	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	8	Dryas sp.	OK	3	No	No remarks	No remarks
2000-08-01	70	NA	70	8	Luzula confusa	OK	2	No	No remarks	No remarks
2000-08-01	70	NA	70	8	Polygonum viviparum	OK	2	No	No remarks	No remarks
2000-08-01	70	NA	70	9	Dryas sp.	OK	1	Yes	No remarks	No remarks
2000-08-01	70	NA	70	9	Hierochloë alpina	OK	2	No	No remarks	No remarks
2000-08-01	70	NA	70	9	Luzula confusa	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	9	Minuartia rubella	OK	1	Yes	No remarks	No remarks
2000-08-01	70	NA	70	10	Draba glabella	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	10	Melandrium triflorum	OK	1	Yes	No remarks	No remarks
2000-08-01	70	NA	70	10	Potentilla hyparctica	OK	1	Yes	No remarks	No remarks
2000-08-01	70	NA	70	10	Stellaria longipes s.l.	OK	3	Yes	No remarks	No remarks
2000-08-01	71	NA	71	1	Vaccinium uliginosum	OK	1	No	No remarks	No remarks
2000-08-01	71	NA	71	2	Carex bigelowii	OK	3	Yes	No remarks	No remarks
2000-08-01	71	NA	71	2	Dryas sp.	OK	2	No	No remarks	No remarks
2000-08-01	71	NA	71	2	Luzula arctica	OK	1	No	No remarks	No remarks
2000-08-01	71	NA	71	3	Dryas sp.	OK	3	Yes	No remarks	No remarks
2000-08-01	71	NA	71	3	Hierochloë alpina	OK	3	No	No remarks	No remarks
2000-08-01	71	NA	71	3	Polygonum viviparum	OK	2	No	No remarks	No remarks
2000-08-01	71	NA	71	3	Salix arctica	OK	1	No	No remarks	No remarks
2000-08-01	68	NA	68	4	Cassiope tetragona	OK	3	No	No remarks	No remarks
2000-08-01	68	NA	68	4	Salix arctica	OK	2	No	No remarks	No remarks
2000-08-01	68	NA	68	5	Carex bigelowii	OK	3	No	No remarks	No remarks
2000-08-01	68	NA	68	5	Cassiope tetragona	OK	3	No	No remarks	No remarks
2000-08-01	68	NA	68	5	Dryas sp.	OK	3	No	No remarks	No remarks
2000-08-01	68	NA	68	5	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	68	NA	68	6	Cassiope tetragona	OK	3	No	No remarks	No remarks
2000-08-01	68	NA	68	6	Dryas sp.	OK	2	No	No remarks	No remarks
2000-08-01	68	NA	68	6	Oxyria digyna	OK	1	No	No remarks	No remarks
2000-08-01	68	NA	68	6	Pedicularis hirsuta	OK	1	No	No remarks	No remarks
2000-08-01	68	NA	68	7	Cassiope tetragona	OK	3	No	No remarks	No remarks
2000-08-01	68	NA	68	7	Hierochloë alpina	OK	1	No	No remarks	No remarks
2000-08-01	68	NA	68	7	Poa arctica	OK	2	No	No remarks	No remarks
2000-08-01	68	NA	68	7	Polygonum viviparum	OK	2	No	No remarks	No remarks
2000-08-01	68	NA	68	8	Luzula confusa	OK	2	No	No remarks	No remarks
2000-08-01	68	NA	68	8	Oxyria digyna	OK	2	No	No remarks	No remarks
2000-08-01	68	NA	68	8	Poa arctica	OK	1	No	No remarks	No remarks
2000-08-01	68	NA	68	8	Polygonum viviparum	OK	1	No	No remarks	No remarks
2000-08-01	68	NA	68	9	Eriophorum triste	OK	1	No	No remarks	No remarks
2000-08-01	68	NA	68	9	Poa arctica	OK	2	No	No remarks	No remarks
2000-08-01	68	NA	68	9	Polygonum viviparum	OK	3	No	No remarks	No remarks
2000-08-01	68	NA	68	9	Salix arctica	OK	2	No	No remarks	No remarks
2000-08-01	68	NA	68	10	Cassiope tetragona	OK	3	No	No remarks	No remarks
2000-08-01	68	NA	68	10	Salix arctica	OK	2	No	No remarks	No remarks
2000-08-01	71	NA	71	4	Hierochloë alpina	OK	1	Yes	No remarks	No remarks
2000-08-01	71	NA	71	4	Luzula confusa	OK	1	No	No remarks	No remarks
2000-08-01	71	NA	71	4	Oxyria digyna	OK	1	No	No remarks	No remarks
2000-08-01	71	NA	71	4	Polygonum viviparum	OK	3	No	No remarks	No remarks
2000-08-01	71	NA	71	4	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	71	NA	71	5	Carex rupestris	OK	1	No	No remarks	No remarks
2000-08-01	71	NA	71	5	Dryas sp.	OK	1	No	No remarks	No remarks
2000-08-01	71	NA	71	5	Hierochloë alpina	OK	1	Yes	No remarks	No remarks
2000-08-01	71	NA	71	5	Luzula arctica	OK	1	No	No remarks	No remarks
2000-08-01	71	NA	71	6	Alopecurus alpinus	OK	2	No	No remarks	No remarks
2000-08-01	71	NA	71	6	Arctagrostis latifolia	OK	1	No	No remarks	No remarks
2000-08-01	71	NA	71	6	Carex bigelowii	OK	2	No	No remarks	No remarks
2000-08-01	71	NA	71	6	Cassiope tetragona	OK	1	No	No remarks	No remarks
2000-08-01	71	NA	71	6	Polygonum viviparum	OK	2	No	No remarks	No remarks
2000-08-01	71	NA	71	6	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	71	NA	71	6	Stellaria longipes s.l.	OK	1	No	No remarks	No remarks
2000-08-01	71	NA	71	7	Arctagrostis latifolia	OK	1	No	No remarks	No remarks
2000-08-01	71	NA	71	7	Carex bigelowii	OK	3	Yes	No remarks	No remarks
2000-08-01	71	NA	71	8	Arctagrostis latifolia	OK	1	No	No remarks	No remarks
2000-08-01	71	NA	71	8	Carex bigelowii	OK	3	Yes	No remarks	No remarks
2000-08-01	71	NA	71	8	Equisetum variegatum	OK	2	No	No remarks	No remarks
2000-08-01	71	NA	71	8	Eriophorum triste	OK	2	No	No remarks	No remarks
2000-08-01	71	NA	71	9	Equisetum variegatum	OK	2	No	No remarks	No remarks
2000-08-01	71	NA	71	9	Eriophorum triste	OK	1	No	No remarks	No remarks
2000-08-01	71	NA	71	9	Festuca hyperborea	OK	1	No	No remarks	No remarks
2000-08-01	71	NA	71	9	Polygonum viviparum	OK	3	No	No remarks	No remarks
2000-08-01	71	NA	71	10	Equisetum variegatum	OK	3	No	No remarks	No remarks
2000-08-01	71	NA	71	10	Eriophorum triste	OK	2	No	No remarks	No remarks
2000-08-01	71	NA	71	10	Juncus biglumis	OK	1	Yes	No remarks	No remarks
2000-08-01	71	NA	71	10	Polygonum viviparum	OK	3	No	No remarks	No remarks
2000-08-01	72	NA	72	1	Poa arctica	OK	1	No	No remarks	No remarks
2000-08-01	72	NA	72	1	Polygonum viviparum	OK	1	No	No remarks	No remarks
2000-08-01	72	NA	72	1	Ranunculus nivalis	OK	1	No	No remarks	No remarks
2000-08-01	72	NA	72	1	Salix arctica	OK	1	No	No remarks	No remarks
2000-08-01	72	NA	72	2	Ranunculus nivalis	OK	3	Yes	No remarks	No remarks
2000-08-01	72	NA	72	2	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	72	NA	72	3	Arctagrostis latifolia	OK	2	No	No remarks	No remarks
2000-08-01	72	NA	72	3	Equisetum variegatum	OK	1	No	No remarks	No remarks
2000-08-01	72	NA	72	4	Eriophorum triste	OK	3	No	No remarks	No remarks
2000-08-01	72	NA	72	4	Juncus biglumis	OK	1	No	No remarks	No remarks
2000-08-01	72	NA	72	4	Polygonum viviparum	OK	1	No	No remarks	No remarks
2000-08-01	72	NA	72	4	Salix arctica	OK	2	No	No remarks	No remarks
2000-08-01	72	NA	72	5	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	72	NA	72	6	Equisetum variegatum	OK	3	No	No remarks	No remarks
2000-08-01	72	NA	72	6	Eriophorum triste	OK	3	No	No remarks	No remarks
2000-08-01	72	NA	72	6	Polygonum viviparum	OK	2	No	No remarks	No remarks
2000-08-01	72	NA	72	7	Polygonum viviparum	OK	3	No	No remarks	No remarks
2000-08-01	69	NA	69	1	Draba lactea	OK	2	Yes	No remarks	No remarks
2000-08-01	69	NA	69	1	Dryas sp.	OK	2	Yes	No remarks	No remarks
2000-08-01	69	NA	69	1	Pedicularis hirsuta	OK	1	Yes	No remarks	No remarks
2000-08-01	69	NA	69	2	Luzula confusa	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	2	Poa arctica	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	2	Polygonum viviparum	OK	3	No	No remarks	No remarks
2000-08-01	69	NA	69	2	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	69	NA	69	3	Salix arctica	OK	3	Yes	No remarks	No remarks
2000-08-01	69	NA	69	3	Saxifraga cernua	OK	2	Yes	No remarks	No remarks
2000-08-01	69	NA	69	4	Cardamine bellidifolia	OK	2	No	No remarks	No remarks
2000-08-01	69	NA	69	4	Festuca hyperborea	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	4	Polygonum viviparum	OK	2	No	No remarks	No remarks
2000-08-01	69	NA	69	5	Festuca hyperborea	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	5	Pedicularis hirsuta	OK	2	Yes	No remarks	No remarks
2000-08-01	69	NA	69	5	Polygonum viviparum	OK	3	No	No remarks	No remarks
2000-08-01	69	NA	69	5	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	69	NA	69	6	Poa arctica	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	6	Polygonum viviparum	OK	3	No	No remarks	No remarks
2000-08-01	69	NA	69	6	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	69	NA	69	6	Saxifraga cernua	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	7	Poa arctica	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	7	Polygonum viviparum	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	7	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	69	NA	69	8	Carex bigelowii	OK	1	No	No remarks	No remarks
2000-08-01	72	NA	72	7	Salix arctica	OK	2	No	No remarks	No remarks
2000-08-01	72	NA	72	8	Arctagrostis latifolia	OK	1	No	No remarks	No remarks
2000-08-01	72	NA	72	8	Eriophorum triste	OK	3	No	No remarks	No remarks
2000-08-01	72	NA	72	9	Eriophorum triste	OK	2	No	No remarks	No remarks
2000-08-01	72	NA	72	9	Polygonum viviparum	OK	3	No	No remarks	No remarks
2000-08-01	72	NA	72	9	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	72	NA	72	10	Arctagrostis latifolia	OK	3	No	No remarks	No remarks
2000-08-01	72	NA	72	10	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	73	NA	73	1	Cassiope tetragona	OK	3	No	No remarks	No remarks
2000-08-01	73	NA	73	1	Equisetum variegatum	OK	3	No	No remarks	No remarks
2000-08-01	73	NA	73	1	Luzula confusa	OK	1	No	No remarks	No remarks
2000-08-01	73	NA	73	2	Polygonum viviparum	OK	1	No	No remarks	No remarks
2000-08-01	73	NA	73	2	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	73	NA	73	2	Trisetum spicatum	OK	1	Yes	No remarks	No remarks
2000-08-01	73	NA	73	3	Cassiope tetragona	OK	3	No	No remarks	No remarks
2000-08-01	73	NA	73	3	Equisetum variegatum	OK	2	No	No remarks	No remarks
2000-08-01	73	NA	73	4	Cassiope tetragona	OK	1	No	No remarks	No remarks
2000-08-01	73	NA	73	4	Equisetum variegatum	OK	3	No	No remarks	No remarks
2000-08-01	73	NA	73	4	Polygonum viviparum	OK	1	No	No remarks	No remarks
2000-08-01	73	NA	73	4	Potentilla hyparctica	OK	1	No	No remarks	No remarks
2000-08-01	73	NA	73	5	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	73	NA	73	5	Stellaria longipes s.l.	OK	1	No	No remarks	No remarks
2000-08-01	73	NA	73	6	Carex bigelowii	OK	3	No	No remarks	No remarks
2000-08-01	69	NA	69	8	Polygonum viviparum	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	8	Potentilla hyparctica	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	8	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	69	NA	69	8	Silene acaulis	OK	2	No	No remarks	No remarks
2000-08-01	69	NA	69	9	Potentilla hyparctica	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	9	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	69	NA	69	9	Silene acaulis	OK	1	Yes	No remarks	No remarks
2000-08-01	69	NA	69	10	Cardamine bellidifolia	OK	1	No	No remarks	No remarks
2000-08-01	69	NA	69	10	Salix arctica	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	1	Carex rupestris	OK	2	Yes	No remarks	No remarks
2000-08-01	70	NA	70	1	Dryas sp.	OK	3	No	No remarks	No remarks
2000-08-01	70	NA	70	1	Festuca hyperborea	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	1	Stellaria longipes s.l.	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	2	Carex rupestris	OK	3	No	No remarks	No remarks
2000-08-01	70	NA	70	2	Draba lactea	OK	1	Yes	No remarks	No remarks
2000-08-01	70	NA	70	2	Dryas sp.	OK	2	No	No remarks	No remarks
2000-08-01	70	NA	70	3	Carex rupestris	OK	2	No	No remarks	No remarks
2000-08-01	70	NA	70	3	Dryas sp.	OK	3	No	No remarks	No remarks
2000-08-01	70	NA	70	3	Festuca hyperborea	OK	1	Yes	No remarks	No remarks
2000-08-01	70	NA	70	3	Luzula confusa	OK	2	No	No remarks	No remarks
2000-08-01	70	NA	70	3	Poa arctica	OK	1	Yes	No remarks	No remarks
2000-08-01	70	NA	70	4	Polygonum viviparum	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	4	Potentilla hyparctica	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	4	Silene acaulis	OK	1	Yes	No remarks	No remarks
2000-08-01	73	NA	73	6	Cassiope tetragona	OK	3	No	No remarks	No remarks
2000-08-01	73	NA	73	6	Polygonum viviparum	OK	1	No	No remarks	No remarks
2000-08-01	73	NA	73	6	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	73	NA	73	7	Equisetum variegatum	OK	3	No	No remarks	No remarks
2000-08-01	73	NA	73	7	Poa arctica	OK	3	Yes	No remarks	No remarks
2000-08-01	73	NA	73	7	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	73	NA	73	8	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	73	NA	73	8	Trisetum spicatum	OK	3	No	No remarks	No remarks
2000-08-01	73	NA	73	9	Carex bigelowii	OK	2	No	No remarks	No remarks
2000-08-01	73	NA	73	9	Cassiope tetragona	OK	3	No	No remarks	No remarks
2000-08-01	73	NA	73	10	Carex bigelowii	OK	2	Yes	No remarks	No remarks
2000-08-01	73	NA	73	10	Cassiope tetragona	OK	3	No	No remarks	No remarks
2000-08-01	73	NA	73	10	Poa arctica	OK	1	Yes	No remarks	No remarks
2000-08-01	73	NA	73	10	Polygonum viviparum	OK	3	No	No remarks	No remarks
2000-08-01	74	NA	74	1	Salix arctica	OK	2	No	No remarks	No remarks
2000-08-01	74	NA	74	1	Silene acaulis	OK	1	Yes	No remarks	No remarks
2000-08-01	74	NA	74	1	Trisetum spicatum	OK	2	No	No remarks	No remarks
2000-08-01	74	NA	74	1	Stellaria longipes s.l.	OK	1	No	No remarks	No remarks
2000-08-01	74	NA	74	2	Stellaria longipes s.l.	OK	1	No	No remarks	No remarks
2000-08-01	74	NA	74	3	Carex bigelowii	OK	1	No	No remarks	No remarks
2000-08-01	74	NA	74	3	Draba glabella	OK	1	No	No remarks	No remarks
2000-08-01	74	NA	74	3	Minuartia biflora	OK	1	Yes	No remarks	No remarks
2000-08-01	74	NA	74	4	Arnica alpina	OK	1	No	No remarks	No remarks
2000-08-01	74	NA	74	4	Hierochloë alpina	OK	1	No	No remarks	No remarks
2000-08-01	74	NA	74	4	Poa arctica	OK	2	Yes	No remarks	No remarks
2000-08-01	74	NA	74	4	Polygonum viviparum	OK	3	Yes	No remarks	No remarks
2000-08-01	74	NA	74	5	Hierochloë alpina	OK	1	No	No remarks	No remarks
2000-08-01	74	NA	74	5	Luzula confusa	OK	1	No	No remarks	No remarks
2000-08-01	74	NA	74	5	Poa arctica	OK	1	Yes	No remarks	No remarks
2000-08-01	74	NA	74	5	Polygonum viviparum	OK	3	Yes	No remarks	No remarks
2000-08-01	74	NA	74	6	Hierochloë alpina	OK	2	Yes	No remarks	No remarks
2000-08-01	74	NA	74	6	Polygonum viviparum	OK	3	Yes	No remarks	No remarks
2000-08-01	74	NA	74	6	Potentilla hyparctica	OK	3	No	No remarks	No remarks
2000-08-01	74	NA	74	6	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	74	NA	74	7	Salix arctica	OK	1	No	No remarks	No remarks
2000-08-01	74	NA	74	8	Carex rupestris	OK	3	No	No remarks	No remarks
2000-08-01	74	NA	74	8	Equisetum variegatum	OK	1	No	No remarks	No remarks
2000-08-01	74	NA	74	8	Festuca hyperborea	OK	2	No	No remarks	No remarks
2000-08-01	74	NA	74	9	Arnica alpina	OK	1	No	No remarks	No remarks
2000-08-01	74	NA	74	9	Festuca hyperborea	OK	1	Yes	No remarks	No remarks
2000-08-01	74	NA	74	9	Hierochloë alpina	OK	1	No	No remarks	No remarks
2000-08-01	74	NA	74	9	Poa arctica	OK	1	No	No remarks	No remarks
2000-08-01	74	NA	74	10	Arnica alpina	OK	2	No	No remarks	No remarks
2000-08-01	74	NA	74	10	Carex rupestris	OK	3	No	No remarks	No remarks
2000-08-01	74	NA	74	10	Poa arctica	OK	1	Yes	No remarks	No remarks
2000-08-01	74	NA	74	10	Polygonum viviparum	OK	2	No	No remarks	No remarks
2000-08-01	75	NA	75	1	Dryas sp.	OK	1	No	No remarks	No remarks
2000-08-01	75	NA	75	1	Hierochloë alpina	OK	2	Yes	No remarks	No remarks
2000-08-01	70	NA	70	5	Carex rupestris	OK	1	No	No remarks	No remarks
2000-08-01	70	NA	70	5	Salix arctica	OK	3	No	No remarks	No remarks
2000-08-01	70	NA	70	6	Carex rupestris	OK	2	No	No remarks	No remarks
2000-08-01	70	NA	70	6	Dryas sp.	OK	3	Yes	No remarks	No remarks
2000-08-01	70	NA	70	6	Polygonum viviparum	OK	2	No	No remarks	No remarks
2000-08-01	70	NA	70	7	Kobresia myosuroides	OK	1	Yes	No remarks	No remarks
2000-08-01	70	NA	70	7	Luzula confusa	OK	1	Yes	No remarks	No remarks
2000-08-01	70	NA	70	7	Polygonum viviparum	OK	2	No	No remarks	No remarks
2000-08-01	70	NA	70	7	Salix arctica	OK	3	No	No remarks	No remarks
